source_dataset,external_dataset,variant,seed,class,brightness_category,n,accuracy,macro_F1,weighted_F1,balanced_accuracy,QWK,top2_accuracy,ECE,NLL,Brier
EYEPACS,MESSIDOR2,adaptive_feather,123,1,VeryDark,26,0.2692307692307692,0.08484848484848485,0.42424242424242425,0.2692307692307692,0.0,0.46153846153846156,0.21859968052460596,1.6385290622711182,0.8341289162635803
EYEPACS,MESSIDOR2,adaptive_feather,123,2,Bright,87,0.47126436781609193,0.128125,0.640625,0.47126436781609193,0.0,0.7241379310344828,0.14943015917964364,1.2274023294448853,0.6807836294174194
EYEPACS,MESSIDOR2,adaptive_feather,123,2,Dark,109,0.48623853211009177,0.1308641975308642,0.654320987654321,0.48623853211009177,0.0,0.7798165137614679,0.09185960396714167,1.169742226600647,0.6467251777648926
EYEPACS,MESSIDOR2,adaptive_feather,123,2,ExtremelyDark,9,0.5555555555555556,0.14285714285714285,0.7142857142857143,0.5555555555555556,0.0,0.6666666666666666,0.30983736779954696,1.1952120065689087,0.6614899039268494
EYEPACS,MESSIDOR2,adaptive_feather,123,2,Normal,106,0.5094339622641509,0.135,0.6750000000000002,0.5094339622641509,0.0,0.7264150943396226,0.1294996940864707,1.1801778078079224,0.640723705291748
EYEPACS,MESSIDOR2,adaptive_feather,123,2,VeryBright,2,0.0,0.0,0.0,0.0,0.0,0.5,0.5310360193252563,2.1445071697235107,1.088869571685791
EYEPACS,MESSIDOR2,adaptive_feather,123,2,VeryDark,34,0.5588235294117647,0.14339622641509434,0.7169811320754716,0.5588235294117647,0.0,0.7941176470588235,0.18858453894362728,1.1603013277053833,0.6379467844963074
EYEPACS,MESSIDOR2,adaptive_feather,123,3,Bright,23,0.6086956521739131,0.15135135135135136,0.7567567567567568,0.6086956521739131,0.0,0.8695652173913043,0.21519420717073523,0.8642677068710327,0.46107906103134155
EYEPACS,MESSIDOR2,adaptive_feather,123,3,Dark,20,0.55,0.14193548387096774,0.7096774193548387,0.55,0.0,0.85,0.2552667871117592,0.8827279806137085,0.4630339741706848
EYEPACS,MESSIDOR2,adaptive_feather,123,3,ExtremelyDark,2,1.0,0.2,1.0,1.0,,1.0,0.4620650112628937,0.6202071309089661,0.3814282715320587
EYEPACS,MESSIDOR2,adaptive_feather,123,3,Normal,25,0.52,0.1368421052631579,0.6842105263157895,0.52,0.0,0.84,0.21655794620513916,1.0221519470214844,0.49510490894317627
EYEPACS,MESSIDOR2,adaptive_feather,123,3,VeryBright,1,1.0,0.2,1.0,1.0,,1.0,0.1183517575263977,0.12596212327480316,0.019786320626735687
EYEPACS,MESSIDOR2,adaptive_feather,123,3,VeryDark,4,0.5,0.13333333333333333,0.6666666666666666,0.5,0.0,1.0,0.29041261225938797,0.931555986404419,0.5847891569137573
EYEPACS,MESSIDOR2,adaptive_feather,123,4,Bright,3,0.3333333333333333,0.1,0.5,0.3333333333333333,0.0,0.6666666666666666,0.6188210745652516,1.4882616996765137,0.9523017406463623
EYEPACS,MESSIDOR2,adaptive_feather,123,4,Dark,14,0.42857142857142855,0.12,0.6,0.42857142857142855,0.0,0.8571428571428571,0.2608076887471335,1.0550724267959595,0.5759905576705933
EYEPACS,MESSIDOR2,adaptive_feather,123,4,ExtremelyDark,5,0.4,0.11428571428571428,0.5714285714285714,0.4,0.0,0.6,0.2505343914031983,1.510856032371521,0.7534336447715759
EYEPACS,MESSIDOR2,adaptive_feather,123,4,Normal,8,0.5,0.13333333333333333,0.6666666666666666,0.5,0.0,0.625,0.23029351979494095,1.3151886463165283,0.6301072239875793
EYEPACS,MESSIDOR2,adaptive_feather,123,4,VeryDark,5,0.6,0.15,0.75,0.6,0.0,0.6,0.32067728042602545,0.9516509175300598,0.45706504583358765
